"Type","Theme","File","Name","Legend","Values","Color","Labels","Unit","Provenance","Order","Visible","Hidden","Goal","Targets"
"theme","Birds (IUCN)","T_IUCN_BIRD_Mergus_serrator.tif"," Mergus serrator","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Mimus_polyglottos.tif"," Mimus polyglottos","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.750545144650312"
"theme","Birds (IUCN)","T_IUCN_BIRD_Mniotilta_varia.tif"," Mniotilta varia","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Birds (IUCN)","T_IUCN_BIRD_Molothrus_ater.tif"," Molothrus ater","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.596282314512838"
"theme","Birds (IUCN)","T_IUCN_BIRD_Myiarchus_crinitus.tif"," Myiarchus crinitus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.766547118075677"
"theme","Birds (IUCN)","T_IUCN_BIRD_Nannopterum_auritus.tif"," Nannopterum auritus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Nycticorax_nycticorax.tif"," Nycticorax nycticorax","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.780390682931319"
"theme","Birds (IUCN)","T_IUCN_BIRD_Oxyura_jamaicensis.tif"," Oxyura jamaicensis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Pandion_haliaetus.tif"," Pandion haliaetus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Parkesia_motacilla.tif"," Parkesia motacilla","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.947736684253477"
"theme","Birds (IUCN)","T_IUCN_BIRD_Parkesia_noveboracensis.tif"," Parkesia noveboracensis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.766624978281957"
"theme","Birds (IUCN)","T_IUCN_BIRD_Passer_domesticus.tif"," Passer domesticus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.585295019235832"
"theme","Birds (IUCN)","T_IUCN_BIRD_Passerculus_sandwichensis.tif"," Passerculus sandwichensis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.66345180822371"
"theme","Birds (IUCN)","T_IUCN_BIRD_Passerella_arborea.tif"," Passerella arborea","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Passerina_cyanea.tif"," Passerina cyanea","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Birds (IUCN)","T_IUCN_BIRD_Perdix_perdix.tif"," Perdix perdix","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Petrochelidon_pyrrhonota.tif"," Petrochelidon pyrrhonota","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.593041860032328"
"theme","Birds (IUCN)","T_IUCN_BIRD_Phasianus_colchicus.tif"," Phasianus colchicus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.662750286695623"
"theme","Birds (IUCN)","T_IUCN_BIRD_Pheucticus_ludovicianus.tif"," Pheucticus ludovicianus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.750580429927806"
"theme","Birds (IUCN)","T_IUCN_BIRD_Pinicola_enucleator.tif"," Pinicola enucleator","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.596268621032866"
"theme","Birds (IUCN)","T_IUCN_BIRD_Pipilo_erythrophthalmus.tif"," Pipilo erythrophthalmus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.75621716671854"
"theme","Birds (IUCN)","T_IUCN_BIRD_Plectrophenax_nivalis.tif"," Plectrophenax nivalis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Podiceps_grisegena.tif"," Podiceps grisegena","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Podilymbus_podiceps.tif"," Podilymbus podiceps","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Poecile_atricapillus.tif"," Poecile atricapillus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.74708917762104"
"theme","Birds (IUCN)","T_IUCN_BIRD_Polioptila_caerulea.tif"," Polioptila caerulea","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.754328549864844"
"theme","Birds (IUCN)","T_IUCN_BIRD_Pooecetes_gramineus.tif"," Pooecetes gramineus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.66378298362906"
"theme","Birds (IUCN)","T_IUCN_BIRD_Porzana_carolina.tif"," Porzana carolina","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Progne_subis.tif"," Progne subis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.592921084243758"
"theme","Birds (IUCN)","T_IUCN_BIRD_Quiscalus_quiscula.tif"," Quiscalus quiscula","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.587071256549461"
"theme","Birds (IUCN)","T_IUCN_BIRD_Rallus_limicola.tif"," Rallus limicola","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Regulus_calendula.tif"," Regulus calendula","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.842505307291605"
"theme","Birds (IUCN)","T_IUCN_BIRD_Regulus_satrapa.tif"," Regulus satrapa","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.78985464160483"
"theme","Birds (IUCN)","T_IUCN_BIRD_Riparia_riparia.tif"," Riparia riparia","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.658743963538666"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sayornis_phoebe.tif"," Sayornis phoebe","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Birds (IUCN)","T_IUCN_BIRD_Scolopax_minor.tif"," Scolopax minor","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Birds (IUCN)","T_IUCN_BIRD_Seiurus_aurocapilla.tif"," Seiurus aurocapilla","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.774564163348054"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_americana.tif"," Setophaga americana","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.777534638971226"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_caerulescens.tif"," Setophaga caerulescens","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.748337431369657"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_cerulea.tif"," Setophaga cerulea","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_coronata.tif"," Setophaga coronata","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.814115420595581"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_fusca.tif"," Setophaga fusca","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.772532727050436"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_magnolia.tif"," Setophaga magnolia","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.596844739972056"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_pensylvanica.tif"," Setophaga pensylvanica","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.596844739972056"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_petechia.tif"," Setophaga petechia","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.750545144650312"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_pinus.tif"," Setophaga pinus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.796873891818221"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_ruticilla.tif"," Setophaga ruticilla","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.746744130204409"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sialia_sialis.tif"," Sialia sialis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.77419663142515"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sitta_canadensis.tif"," Sitta canadensis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.750545144650312"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sitta_carolinensis.tif"," Sitta carolinensis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.750580429927806"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spatula_discors.tif"," Spatula discors","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sphyrapicus_varius.tif"," Sphyrapicus varius","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.745644861372144"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spinus_pinus.tif"," Spinus pinus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.750545144650312"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spinus_tristis.tif"," Spinus tristis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.588488038079728"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spizella_pallida.tif"," Spizella pallida","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.765036230677789"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spizella_passerina.tif"," Spizella passerina","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.749070018394944"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spizella_pusilla.tif"," Spizella pusilla","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.770805714574464"
"theme","Birds (IUCN)","T_IUCN_BIRD_Steganopus_tricolor.tif"," Steganopus tricolor","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.840471243770565"
"theme","Birds (IUCN)","T_IUCN_BIRD_Stelgidopteryx_serripennis.tif"," Stelgidopteryx serripennis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.661642274084133"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sterna_hirundo.tif"," Sterna hirundo","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Strix_nebulosa.tif"," Strix nebulosa","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Strix_varia.tif"," Strix varia","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.749174942980961"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sturnella_magna.tif"," Sturnella magna","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.65214943823287"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sturnella_neglecta.tif"," Sturnella neglecta","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.66378298362906"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sturnus_vulgaris.tif"," Sturnus vulgaris","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.589128974314503"
"theme","Birds (IUCN)","T_IUCN_BIRD_Surnia_ulula.tif"," Surnia ulula","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","1"
"theme","Birds (IUCN)","T_IUCN_BIRD_Tachycineta_bicolor.tif"," Tachycineta bicolor","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.661642274084133"
"theme","Birds (IUCN)","T_IUCN_BIRD_Toxostoma_rufum.tif"," Toxostoma rufum","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Birds (IUCN)","T_IUCN_BIRD_Troglodytes_aedon.tif"," Troglodytes aedon","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.587174822807412"
"theme","Birds (IUCN)","T_IUCN_BIRD_Troglodytes_hiemalis.tif"," Troglodytes hiemalis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.747434957001344"
"theme","Birds (IUCN)","T_IUCN_BIRD_Turdus_migratorius.tif"," Turdus migratorius","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.587732621653949"
"theme","Birds (IUCN)","T_IUCN_BIRD_Tyrannus_tyrannus.tif"," Tyrannus tyrannus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.58541027265217"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vermivora_chrysoptera.tif"," Vermivora chrysoptera","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.770446550994518"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_flavifrons.tif"," Vireo flavifrons","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.779714156559375"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_gilvus.tif"," Vireo gilvus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.767053875485816"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_olivaceus.tif"," Vireo olivaceus","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.756253701592334"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_solitarius.tif"," Vireo solitarius","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.793716851223016"
"theme","Birds (IUCN)","T_IUCN_BIRD_Zenaida_macroura.tif"," Zenaida macroura","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.587732621653949"
"theme","Birds (IUCN)","T_IUCN_BIRD_Zonotrichia_albicollis.tif"," Zonotrichia albicollis","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","","","0.2","0.74705463999219"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Alces_alces.tif"," Alces alces","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Blarina_brevicauda.tif"," Blarina brevicauda","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.77419663142515"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Canis_latrans.tif"," Canis latrans","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.603792726023476"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Castor_canadensis.tif"," Castor canadensis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.794269551403597"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Condylura_cristata.tif"," Condylura cristata","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.769175896365041"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Eptesicus_fuscus.tif"," Eptesicus fuscus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.74882545670053"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Erethizon_dorsatum.tif"," Erethizon dorsatum","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.797014591299334"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Glaucomys_sabrinus.tif"," Glaucomys sabrinus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.774564163348054"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Glaucomys_volans.tif"," Glaucomys volans","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.774564163348054"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lasionycteris_noctivagans.tif"," Lasionycteris noctivagans","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.770526296758706"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lasiurus_borealis.tif"," Lasiurus borealis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lasiurus_cinereus.tif"," Lasiurus cinereus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.770526296758706"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lepus_americanus.tif"," Lepus americanus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.752318832866975"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lepus_europaeus.tif"," Lepus europaeus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.715191956511674"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lontra_canadensis.tif"," Lontra canadensis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lynx_canadensis.tif"," Lynx canadensis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lynx_rufus.tif"," Lynx rufus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.772532727050436"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Marmota_monax.tif"," Marmota monax","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.589155188585829"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Martes_pennanti.tif"," Martes pennanti","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.789093061063492"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mephitis_mephitis.tif"," Mephitis mephitis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.587836609114413"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Microtus_pennsylvanicus.tif"," Microtus pennsylvanicus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.596830999163724"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mus_musculus.tif"," Mus musculus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.647340146958327"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mustela_erminea.tif"," Mustela erminea","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.76724920245796"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mustela_frenata.tif"," Mustela frenata","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mustela_nivalis.tif"," Mustela nivalis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.588945592364714"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myodes_gapperi.tif"," Myodes gapperi","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.774564163348054"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myotis_leibii.tif"," Myotis leibii","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.774564163348054"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myotis_lucifugus.tif"," Myotis lucifugus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.770526296758706"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myotis_septentrionalis.tif"," Myotis septentrionalis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.774564163348054"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Napaeozapus_insignis.tif"," Napaeozapus insignis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.798286381928703"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Neovison_vison.tif"," Neovison vison","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.769215454753476"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Odocoileus_virginianus.tif"," Odocoileus virginianus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.585987765303918"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Ondatra_zibethicus.tif"," Ondatra zibethicus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Parascalops_breweri.tif"," Parascalops breweri","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.756509675255986"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Peromyscus_leucopus.tif"," Peromyscus leucopus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.596858481938827"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Peromyscus_maniculatus.tif"," Peromyscus maniculatus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.588945592364714"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Pipistrellus_subflavus.tif"," Pipistrellus subflavus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.775301722700378"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Procyon_lotor.tif"," Procyon lotor","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.74708917762104"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sciurus_carolinensis.tif"," Sciurus carolinensis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.75429244390861"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sorex_cinereus.tif"," Sorex cinereus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sorex_fumeus.tif"," Sorex fumeus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.774523285519941"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sorex_hoyi.tif"," Sorex hoyi","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sylvilagus_floridanus.tif"," Sylvilagus floridanus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.594986543312593"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Synaptomys_cooperi.tif"," Synaptomys cooperi","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.772492355449301"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Tamias_striatus.tif"," Tamias striatus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.769136347574661"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Tamiasciurus_hudsonicus.tif"," Tamiasciurus hudsonicus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.798617731649673"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Taxidea_taxus.tif"," Taxidea taxus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Urocyon_cinereoargenteus.tif"," Urocyon cinereoargenteus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Ursus_americanus.tif"," Ursus americanus","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.596748578629986"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Vulpes_vulpes.tif"," Vulpes vulpes","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","0.595721823006682"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Zapus_hudsonius.tif"," Zapus hudsonius","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Caretta_caretta.tif"," Caretta caretta","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Diadophis_punctatus.tif"," Diadophis punctatus","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.750404079874092"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Eretmochelys_imbricata.tif"," Eretmochelys imbricata","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Heterodon_platirhinos.tif"," Heterodon platirhinos","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.772815608582013"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Nerodia_sipedon.tif"," Nerodia sipedon","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Opheodrys_vernalis.tif"," Opheodrys vernalis","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Pantherophis_gloydi.tif"," Pantherophis gloydi","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.793487111454541"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Plestiodon_fasciatus.tif"," Plestiodon fasciatus","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.812044232134352"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Sistrurus_catenatus.tif"," Sistrurus catenatus","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Storeria_occipitomaculata.tif"," Storeria occipitomaculata","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.77419663142515"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Thamnophis_butleri.tif"," Thamnophis butleri","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","1"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Thamnophis_sauritus.tif"," Thamnophis sauritus","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.767562213286263"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Thamnophis_sirtalis.tif"," Thamnophis sirtalis","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","","","0.2","0.746090545613157"
"theme","Land Cover","T_LC_Lakes.tif","Lakes","continuous","","viridis","","ha","national","","","","0.2",""
"theme","Land Cover","T_LC_River_length.tif","River length","continuous","","viridis","","km","national","","","","0.2",""
"theme","Land Cover","T_LC_Shoreline_length.tif","Shoreline length","continuous","","viridis","","km","national","","","","0.2",""
